id,类别,文本
22653,4,激进派可能需要好好定义一下，因为现在微博的激进女拳说的话做的事根本就不是人能做的出来的。
12471,9,性交吞精
3882,6,毛主席的qq
24827,8,中国是美国吗？我在美国吗？中国有黑人民族吗？我就是不喜欢黑人，但是尊敬有实力的黑人例如奥巴马。不过你说我种族歧视我也没意见。我说的都是事实，别人的尊重是自己创造的。而不是政治正确道德绑架，奥巴马都说过美国的黑人不要用政治正确干垃圾事。
21629,8,真相了，任何一个警察都不会以杀人为乐，美国黑人真是会装，会闹，
22278,0,所以说河南人风气不咋滴，真不是地域黑，
22230,9,做爱姿势
22287,9,逃亡艳旅
4707,9,mihuen药
2432,7,"京城第一贪曾是致富带头人权力失控毁在一言堂2011年1月14日 - 昨天上午，在北京市第一中级人民法院，曾被媒体称为""京城第一贪官”的门头沟区原副区长闫永喜案 .. H7N9高流感来袭 ."
18955,9,成人贴图网站
25023,8,Bobo在中国被歧视过吗
20159,6,老人政治
17238,0,凭什么北京面交就得是骗子啊？很多东西寄来寄去好了坏了多了少了的很扯皮，面交多踏实。我咸鱼买东西基本面交。卖东西有些容易发生意见不统一的也都北京面交。一杆子打翻一船人，不成熟。
15572,9,颜射
23403,4,某些男的就是有病吧，现实生活中不知道什么玩意儿就在网上攻击女生
14988,0,同山东人，对山东的重男轻女思想感到绝望，妹子还是不要嫁本地人吧，太恐怖了……我一老爷们儿眼泪都突然开始肆意横……
15532,9,色BB吧
8215,7,九江市一个晚上抓捕100多名老板被污蔑为黑社会赌博洗钱并将老板资产抢劫事件，等等等等，举不胜举，江西是老常委曾庆红、吴官正的老家，两任公安部长政法委书记孟建柱、郭声琨都是江西人并在江西任书记，现在的中纪委副书记孙和那个挖老百姓祖坟的全国人大秘书长刘奇都从江西上任 ，纪检监察公检法领域都是它们自己人和亲朋好友
12854,9,聊性爱
9590,0,本来可以好好商谈赔偿价格，他楼上一骂，碰上倔的主，你给多少钱不让你安装了，毕竟你骂我我又不少块肉，恶心死你们楼上的人！这样的人在北京特别多，上了岁数的北京大爷们，都讲究个面！
22416,6,开倒车
19878,4,真的，身边的人都觉得还挺正常的，我对象也是绝对不打女的，也不会说出女的被强奸是因为穿的少，网上这些人把我整的怀疑人生，恐婚就是被网上屌丝搞的
712,0,亚洲人还有个大反派傅满洲？归根到底就是舆论制造社会恐慌，这难道这不是歧视？ 举个例子：上海的贵州帮垄断了闵行的黑车市场，你觉得这句话是夸贵州人还是歧视贵州人？
24367,9,弟弟淫奸熟睡jiejie
23706,9,jiejie被轮奸
20594,9,和嫂嫂淫穴
3268,6,怀念6月四
877,8,我是一个讨厌种族歧视的人，当然，我也讨厌黑人，抱歉
8745,0,本地人在吴语里难道也有不同意思？？ 从没听说过，我是上海乡下人，哈哈。 前几天还在其它回答看到，人上海，历来只称浦东的为乡下人哦，当初上海也没多少外地人，怎么会莫名说外省搬来的叫乡下人，真把全中国除上海当乡下了
22601,0,河北就是京城的马桶，京城人嫌恶心，但没有还不行。
605,9,你姐逼里踢足球
3058,9,毛黄色小电影
19105,6,六四请愿
21362,0,我是一个脾气挺好的四川人，但是谁对我说这三个字，绝对是要打人的=^_^=
17454,8,韩国妹子嫁不嫁中国男性不清楚，日本妹子地位低下渴望嫁中国答主没出过国吧？首先日本妹子地位一点也不低下，中国男性如果在北京上海深圳可以和日本男性拼一下收入，但要比空气污染食品安全还是没办法跟日本比，
4800,6,爱国者同盟
5472,9,下课插阴道
15315,9,大波
13314,8,慢慢大家还会发现...黑种人也歧视黄种人
15514,9,午夜激情宽频影院
6974,6,全世界都笑中国傻
12886,8,提出黑人智力有基因缺陷的是“DNA之父”，美国科学家沃森。不是中国人......
18811,4,最女权的做法应该是消灭姓氏，最好带头废除姓氏，然后要求孩子也不带姓氏，派出所不许上户口就和派出所斗，妇女能顶半边天，不要怕国家暴力机器，在女性权力面前一切都是纸老虎，女性都是命运共同体，狗头保命
321,8,"这和我想的一样,互骂什么的都习惯了,都别说日本中国韩国互喷了…,北京上海随便什么国内省拉出来都能互喷,其实没必要认真…"
24090,8,"对，我很欣赏African,American的那种抗争，有自己的文化，自己的风格，不为自己的种族而感到羞耻，别人冒犯的时候能很强烈的反抗，不像很多亚裔，自己都不尊重自己，只遵守和服从别人的秩序，"
7807,3,因为大boss是基督徒，下面的马仔敢去打压基督教吗？
15071,6,挡中央
17757,9,乱伦都市
8112,9,女学生嫩B
12368,8,纯属流氓逻辑，我说黑人体味重我是得帮他买香水还是摘汗腺啊，我说他裤链没拉我是不是还得帮他拉上啊[衰]
20194,9,小姐上门口交
5567,6,脏独
8520,0,说实话 江西的基建真的落后……
1274,9,日本情色电影
23949,8,兰斯自知自己理亏，于是使用了小黑人大眼萌来迷惑维克开始拿三弟皮特来“威胁”维克跟他一起去那啥
15110,7,"“我只欺负中国人”霸凌同胞的留学生被遣送回国4天前 - 9年过去，再谈论起翟云瑶雷凌事件，还是让小鹕难以想象这些事情会是""人. … 24小时新闻排行榜,更多>>.1,入籍9年也没用!17名华人被取消国籍+遭返"
10954,8,习惯于合理化只会让别人更加有理由歧视亚裔，加深刻板印象。而且你确定欧美人分得清黄皮肤的是中国还是新加坡？ 再说一句，亚裔有几个能融入美国的主流社会？
23173,9,晚上一起叫叫床
11817,4,说人家坦克真的好笑吗？那你们金针菇我们也可以笑吧？不会这么开不起玩笑吧，不会吧不会吧？
4502,9,援交
12933,9,来气乳房
13612,9,美女与猪性交电影
4558,9,大鸡巴干meimei
3190,6,武汉疫情
782,2,男人吃掉了大块蛋糕 摸着肚子优雅地隐身啦 女人只能为一小片吃相难看的互相厮杀 结论是女人吃女人很吗？
1251,6,港英政府
9265,6,反右运动
8744,8,黑人受教育率低
1519,6,198空格9民运
17498,6,贾庆林*
15045,0,黑河南人会被骂，只好黑一黑东北了
19334,8,来来 我是苏老板 怎么事来 你特么那只眼睛看见我骗人了? 背后 黑人有意思 是么? 嗯怂B？
6413,6,64遇难
1487,6,特警
24182,6,胡xx看到女兵
1115,8,我对日本人没好感，对帮日本人说话的人谈不上没好感吧，只能说声厌恶。
22811,6,天安门六四
17108,8,"我认真的向一个英国生活了好多年,并长期接待中国明星旅游的叔叔请教了这个问题,在英国,对种族歧视这个问题非常敏感,骂一句黑鬼,不仅仅是骂人,会遭受种族歧视指控总之后果很严重,所以,几乎不会有一个人敢表达这种意思,至于心里面,也不会有一个整体歧"
11082,8,你打完了，打赢了，你被拘留，罚钱！打输了，你也被拘留，罚钱！然后你上不了班，老板听说你打架斗殴导致没来上班，旷工？也罚你钱，严重点的，觉得你影响不好，直接让你自离!黑人呢？p事没有！然后不了了之！
11640,9,奋力堵住阴道
23061,9,娼妓业进程
24380,0,武汉体院当年发生一起活捉新疆小偷偷手机，结果引来双方群殴，在体院柔道、散打、拳击、足球、举重等各系队友的完美配合下，体院胜，打的嚎叫声不绝于耳。
12478,8,我好像是听说是二战后一名德国的科学家要做人兽杂交的品种，他去了很多国家找了很多妇女并且愿意给予她们很丰厚的报酬，但没有人愿意与他合作，最后他去非洲抓了一名黑人女性与动物交配，最后搞出艾滋病
19451,2,"所以对那个男人来说，冠姓权更重要，爱没冠姓权重要,是的，这种热度起来也是好事，说明思考的人越来越多了"
14791,6,毛舆论钳制
21241,9,女大学生包养价格
19174,6,明慧周刊
8799,9,少年阿宾
14282,6,八九港独
24578,6,忘记党章勤政廉
4151,6,公chandang
21942,6,独裁政治
9543,8,请注意逻辑，美国人的种族歧视跟我们的言论自由有何关系？需要等到美国人不歧视黑人的时候才能让你议论自己国家领导人吗？ 领居大便干燥跟自己家房子漏水显然事没有关系的。
6069,6,主席火葬场
21586,8,只说一点，印度人在简历造假面试撒谎包庇同族这类事情上才是行家，这也是他们为什么能在硅谷混的风生水起的原因之一，看看每年h1b有多少是给了印度皮包公司就好了。中国人斗不过他们不是因为不够正直，而是不够厚黑好么。。
21902,9,创世之子猎艳之旅
14790,9,日本激情淫穴片
8608,6,警用执法车
21736,9,国产无码
11793,7,虚假广告中如何运用恐惧营销？
2546,8,日本妞好做作啊，好恶心人
23301,3,福音会
13181,8,"警察致死是看地位的么？,别人家调侃你就信，警察打不打死人是看这个人的危险程度，黑人犯罪率就是高，警察盘查黑人时候就是有高度紧张心理，就是容易过激，这是事实情况，亚裔行为良好，没必要紧张，"
13435,8,"匿名回答一下这个问题吧！怕被喷。,关注内外网很久了。,不管是美国还是欧洲都很歧视华人和亚裔。,因为他们是分不清亚洲人的长相的。,你可以在国内的网站上搜一个视频。是一位韩国女生在德国生活被别人歧视的经历。"
3752,9,龙虎豹宋书元
8542,8,不管怎么说，我就是歧视黑人
1161,8,但是感觉这个规定不合理的核心并不是种族呀，而是要求和工作没有“合理相关”，一个没有上过高中的白人也有足够理由起诉公司。而在一些行业比如评论中说的程序员，(假设)黑人普遍教育程度低，编程能力差，而以教育程度分薪资也是歧视黑人吗？
20996,9,性福源
13489,8,"那群政治正确的人把关心黑人的心思用到本族群的底层和贫困地区不好吗,非要跟着西方左派的走,还有一提到贫困就是想到是黑人贫民窟,而不是优先想到本族底层,这种被灌输的逻辑也是,本族人不去保证本族底层生存反而去承担外族的义务,果然本族不是人,外族人"
2008,8,"那得分场合,要是CBA解说来个,这黑鬼外员怎么样怎么样,那舆论就得炸锅"
14760,6,六四+天安门
16531,8,我只歧视两种人，一种人是黑人，还有一种是不歧视黑人的
24242,0,说个真事，刚工作的时候有个同事问我河南人是不是都偷井盖，一脸的戏谑。实在没忍住就动了手，然后。我被开除了！哈哈。
1704,2,人夫妻相处之道我们也不知道，可能就抓拍了这一小段有什么原因也不一定，看着是不好看，不过上升到人身攻击批评就过头了。抠字眼估计是因为现在微博太多那种文章，就家务平摊，男生说帮女生忙是不对的，因为家务是两个人一起分担的。。而不是你来帮我。。估计这种文章太多
10063,9,摸擦小肥穴
17227,9,艳母
12160,9,激凸走光
18411,8,其实最恶心的不是女主播骂黑人像猩猩，而是把这些问题都往种族歧视上扯的人，女主播应该道歉，但不是因为她种族歧视道歉，而是人身攻击道歉
